movieId,title,year,runtime,posterUrl,boxOffice,imdbRating,imdbVotes
2654,"Wolf Man, The (1941)",1941.0,70.0,"https://m.media-amazon.com/images/M/MV5BMjM4YWM2MzUtZjNmNi00NWEzLWIxZTYtZDEwZTE4YmVlZTMxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.2,32662.0
2655,Howling II: Your Sister Is a Werewolf (1985),1985.0,91.0,"https://m.media-amazon.com/images/M/MV5BNTRiMWQ0ZWItYmU2OC00YTk2LWJiMmEtMzEwMjk1ZDc4MGUxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,3.8,8560.0
2656,Tarantula (1955),1955.0,80.0,"https://m.media-amazon.com/images/M/MV5BYjYzZDczYzYtMzhhOS00ZTZmLWEwMzQtMTFkZTZkYTc0MjMxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,11230.0
2657,"Rocky Horror Picture Show, The (1975)",1975.0,100.0,"https://m.media-amazon.com/images/M/MV5BOTg2YzY5ZGYtNDk1My00N2Q2LWFhN2YtZWU5YTkzODIyZGRmXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",965020.0,7.4,173976.0
2659,It Came from Hollywood (1982),1982.0,80.0,"https://m.media-amazon.com/images/M/MV5BNWQ2NGJiZWYtZjJkZC00NjNkLWE1NGYtYWU3NTQ5Y2ZiY2E5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.8,1053.0
2660,"Thing from Another World, The (1951)",1951.0,87.0,"https://m.media-amazon.com/images/M/MV5BMTE0OWM5YzgtYTllZC00ZDc0LTg2YTctYTFlN2M5NTMxZDVhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.1,34980.0
2661,It Came from Outer Space (1953),1953.0,81.0,"https://m.media-amazon.com/images/M/MV5BOTUzNzM0MzQxMV5BMl5BanBnXkFtZTgwNTM5NDI1MDE@._V1_SY150_CR0,0,101,150_.jpg",,6.5,11886.0
2662,"War of the Worlds, The (1953)",1953.0,85.0,"https://m.media-amazon.com/images/M/MV5BM2FjZGQyZmItOTJhMy00ZjM1LWJkOTYtMzlmZWY3MDIyODg4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.0,39832.0
2664,Invasion of the Body Snatchers (1956),1956.0,80.0,"https://m.media-amazon.com/images/M/MV5BNzJkNWI2YTgtNWZkOS00YWE5LWIyZmMtZjI5NjI3NGY5ZGIxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",3000000.0,7.7,57058.0
2665,Earth vs. the Flying Saucers (1956),1956.0,83.0,"https://m.media-amazon.com/images/M/MV5BMTUzOTQ2NzEyN15BMl5BanBnXkFtZTgwOTQyMjkyMjE@._V1_SX101_CR0,0,101,150_.jpg",,6.3,9547.0
2668,Swamp Thing (1982),1982.0,91.0,"https://m.media-amazon.com/images/M/MV5BMTllNWFkNmEtZTZkZC00NjBhLTg2OWUtN2RmN2U3YWE1MWY5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.3,17504.0
2669,Pork Chop Hill (1959),1959.0,97.0,"https://m.media-amazon.com/images/M/MV5BYjhhNDU4ZGEtZTdkYS00MzhkLTk4M2QtYzFiOTEyYWExZjBhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",3787904.0,7.0,5469.0
2670,Run Silent Run Deep (1958),1958.0,93.0,"https://m.media-amazon.com/images/M/MV5BN2ZmNTFkNjAtODY1Yi00ODlhLWE0NzEtOWFhN2RiNzU4NzBhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.3,13781.0
2671,Notting Hill (1999),1999.0,124.0,"https://m.media-amazon.com/images/M/MV5BZjY3YWI5OTMtYTdlNy00ZTZiLWEwYjItN2M1MGVkMDM4ZDExXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",363889678.0,7.2,362044.0
2672,"Thirteenth Floor, The (1999)",1999.0,100.0,"https://m.media-amazon.com/images/M/MV5BNGY0NjNiMGQtNGQwNy00YmMwLThhZmQtNzQ1OWUwOTE3NzhjXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.0,79508.0
2674,"Loss of Sexual Innocence, The (1999)",1999.0,106.0,"https://m.media-amazon.com/images/M/MV5BZDZlZDk4MDgtYWVkYi00NTI1LWEzMmEtY2QyNjUyMjllOGFhXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,5.3,3441.0
2676,Instinct (1999),1999.0,126.0,"https://m.media-amazon.com/images/M/MV5BZGUyOTVkMDQtYzFjNy00MDVkLThlOWEtMTkwNzY4MjY3ZjI0XkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",,6.5,34789.0
2677,Buena Vista Social Club (1999),1999.0,105.0,"https://m.media-amazon.com/images/M/MV5BMjZjZGRiNzktMjBmNS00NzUzLWI0NzMtYTYzYWZkNjU4OWE4XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.6,21254.0
2681,Free Enterprise (1998),1998.0,113.0,"https://m.media-amazon.com/images/M/MV5BMjk0YzE4NzQtYjFjZi00MmI3LTlmMmEtNDNmNDI0NWQ4MGMyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,3420.0
2682,Limbo (1999),1999.0,126.0,"https://m.media-amazon.com/images/M/MV5BN2JmODgyMTktOGE5ZS00MzY4LThhZDYtYzYzNmUyNzIzNDlkXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.0,6534.0
2683,Austin Powers: The Spy Who Shagged Me (1999),1999.0,95.0,"https://m.media-amazon.com/images/M/MV5BY2I3ZTBjOGQtYjQ3My00M2RlLTk3MjgtOTVmMWExNmU3ZjBkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",312016858.0,6.7,255112.0
2686,"Red Violin, The (Violon rouge, Le) (1998)",1998.0,130.0,"https://m.media-amazon.com/images/M/MV5BYmQ3Y2RjMDgtZTQ5Yi00NDJlLWFjZGEtZWM5NTVjN2EyNmNjXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.6,35009.0
2687,Tarzan (1999),1999.0,88.0,"https://m.media-amazon.com/images/M/MV5BZjM5OWM5NzktMTIzYy00OTk1LWIyYzAtYzBhNWY3NWQ2Y2Y0XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",448191819.0,7.3,257258.0
2688,"General's Daughter, The (1999)",1999.0,116.0,"https://m.media-amazon.com/images/M/MV5BNmZiZjk0OTQtZDhiNS00YzRjLWJmOWItZjM3ZGI4NDU5NDE0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",149705852.0,6.4,65349.0
2690,"Ideal Husband, An (1999)",1999.0,97.0,"https://m.media-amazon.com/images/M/MV5BMzBmNDg1YWItMzRmMS00YTIwLTg3NGMtNmQ2ZTU1NzJiOThmXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.8,17238.0
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",1998.0,169.0,"https://m.media-amazon.com/images/M/MV5BNDg0ZTU4YTItZTI3My00ODNjLTllMTYtMzI3ZWNjYjU1NGM1XkEyXkFqcGc@._V1_SY150_CR6,0,101,150_.jpg",,8.0,71097.0
2692,Run Lola Run (Lola rennt) (1998),1998.0,81.0,"https://m.media-amazon.com/images/M/MV5BMzA0NDdiNDgtNjI4Ny00OTc0LTg3NGMtZDBlNmI1ZGUxYTg2XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.6,212592.0
2693,Trekkies (1997),1997.0,86.0,"https://m.media-amazon.com/images/M/MV5BY2IxOWFmN2MtNTBkOS00ZDllLWFlZjEtNzcxZjM2Y2FhN2RjXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.9,5091.0
2694,Big Daddy (1999),1999.0,93.0,"https://m.media-amazon.com/images/M/MV5BZGQwMzAyMjEtYjNiNi00NWQwLThiNjQtY2Q2ZWQ5ZGIzMDI4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",234801895.0,6.4,241644.0
2695,"Boys, The (1998)",1998.0,86.0,"https://m.media-amazon.com/images/M/MV5BNmQ4ZjZlNTctNTc1Mi00MzE4LTlhZDktNTlmMWY4Y2VlOWQ1XkEyXkFqcGc@._V1_SY150_CR2,0,101,150_.jpg",,6.9,1809.0
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",1998.0,80.0,"https://m.media-amazon.com/images/M/MV5BMDc1NDM1NjAtOWIxMi00YTc1LWIyZWUtMzZkODkzYzQ1ZmU2XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.6,45872.0
2697,My Son the Fanatic (1997),1997.0,87.0,"https://m.media-amazon.com/images/M/MV5BNjk3ZDM5ZTUtZmI0Yi00MDM3LWE2OWQtM2I2ODYzYWRkNjRiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.8,1687.0
2698,Zone 39 (1997),1997.0,95.0,"https://m.media-amazon.com/images/M/MV5BMTQ4NDQ5NzYwOV5BMl5BanBnXkFtZTcwNzg1NjcyMQ@@._V1_SY150_CR1,0,101,150_.jpg",,4.5,300.0
2699,Arachnophobia (1990),1990.0,109.0,"https://m.media-amazon.com/images/M/MV5BMjExNTcyMjI2Ml5BMl5BanBnXkFtZTgwMDgwNTg4NjE@._V1_SY150_CR0,0,101,150_.jpg",,6.5,78088.0
2700,"South Park: Bigger, Longer and Uncut (1999)",1999.0,81.0,"https://m.media-amazon.com/images/M/MV5BMDcyNDE4OWEtMjIzNi00OTdmLWIwMWEtNWU2ZjM4ZjA4YzNkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",83137603.0,7.7,219508.0
2701,Wild Wild West (1999),1999.0,106.0,"https://m.media-amazon.com/images/M/MV5BOGI1OWJjMWUtOTNiNC00N2RlLWE3OTYtM2FmOGUzNTQxNzk2XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",222105681.0,4.9,170064.0
2702,Summer of Sam (1999),1999.0,142.0,"https://m.media-amazon.com/images/M/MV5BZmI0OTZiNWYtMzhkNS00ZmVhLWIyY2MtZmNkNGE0NjM2ZmYyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,42770.0
2706,American Pie (1999),1999.0,95.0,"https://m.media-amazon.com/images/M/MV5BMTg3ODY5ODI1NF5BMl5BanBnXkFtZTgwMTkxNTYxMTE@._V1_SY150_CR0,0,101,150_.jpg",132922000.0,7.0,448470.0
2707,Arlington Road (1999),1999.0,117.0,"https://m.media-amazon.com/images/M/MV5BMTlmYzA4NGItZTdlMS00YTU1LWEyNjQtNGNiN2M4OWYyOTRlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",41067311.0,7.2,94070.0
2708,"Autumn Tale, An (Conte d'automne) (1998)",1998.0,112.0,"https://m.media-amazon.com/images/M/MV5BZjRmMmUwMDctMDcwYS00ZGJlLWJkMzYtNTBjMDEzNzhjYmIyXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",,7.4,6590.0
2709,Muppets From Space (1999),1999.0,87.0,"https://m.media-amazon.com/images/M/MV5BYjM2YmVlN2MtYTlmZS00Zjk1LTk1MWYtNTM4NmU0NTIwMTQ5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",22323612.0,6.2,21229.0
2710,"Blair Witch Project, The (1999)",1999.0,81.0,"https://m.media-amazon.com/images/M/MV5BNGFmYzA5NzktOTc1Ni00YTIxLWJiZTEtNmEyZjBjNDM2MjRlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",108100000.0,6.5,300073.0
2712,Eyes Wide Shut (1999),1999.0,159.0,"https://m.media-amazon.com/images/M/MV5BZTQ0MmM5MDAtYmYyZS00MzlmLTlhZTAtZDJlZWY5ZTZkZjZmXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",162091208.0,7.5,395757.0
2713,Lake Placid (1999),1999.0,82.0,"https://m.media-amazon.com/images/M/MV5BNzY3NTk4NjYtODIzMS00YmM5LWFiODUtZDUxNThjNTNiZGRjXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",56870414.0,5.8,67545.0
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),1984.0,105.0,"https://m.media-amazon.com/images/M/MV5BMGI0Yjg2ODAtNDYzNi00Njc2LTlkMmMtMmRmYWI5MDE4ZGRkXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",291632124.0,7.8,467862.0
2717,Ghostbusters II (1989),1989.0,108.0,"https://m.media-amazon.com/images/M/MV5BZThjODU5NTMtMWJiNC00NjNkLWJmM2YtM2EzNDg3NjMxYjU5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",215394738.0,6.6,232340.0
2718,Drop Dead Gorgeous (1999),1999.0,97.0,"https://m.media-amazon.com/images/M/MV5BZGNiMmMwZDMtMTVhNS00ODExLTgxMTgtMmEwYWU1YTNiYzVkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.7,42697.0
2719,"Haunting, The (1999)",1999.0,113.0,"https://m.media-amazon.com/images/M/MV5BN2E0OWZlNDAtODQxOS00ZjIwLTlhOTMtM2ZhNzZmYWVmOWQxXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg",177311151.0,5.0,82324.0
2720,Inspector Gadget (1999),1999.0,78.0,"https://m.media-amazon.com/images/M/MV5BZDJlODc3NWItODA4MC00ODhiLTllNjMtMzI0ZWFiZDUxODM2XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",134403112.0,4.2,52287.0
2722,Deep Blue Sea (1999),1999.0,105.0,"https://m.media-amazon.com/images/M/MV5BMTM5OTUyYWYtMGE2OS00ODEzLTk0ZjctZmQ5NzFlNWQ3OTAxXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",91000000.0,5.9,146795.0
2723,Mystery Men (1999),1999.0,121.0,"https://m.media-amazon.com/images/M/MV5BNThiMzQ3ZmUtYzRmMS00Njg2LWEzM2EtNGI3ZTAwNmFiOTlkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",33461011.0,6.1,72153.0
2724,Runaway Bride (1999),1999.0,116.0,"https://m.media-amazon.com/images/M/MV5BNzBjNjBhN2YtYzQwNi00OTVkLWFkNTMtNjU0OWFkNTFmZGQ4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",309457509.0,5.6,107168.0
2725,Twin Falls Idaho (1999),1999.0,111.0,"https://m.media-amazon.com/images/M/MV5BNjkzODkxN2QtOTE0Ni00ZDgxLTkxMjUtYTM2NGMyMmNhYWNhXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,7.1,5309.0
2726,"Killing, The (1956)",1956.0,84.0,"https://m.media-amazon.com/images/M/MV5BNGNhNTNiZjMtM2U1Yy00MTYwLWJhZGMtM2E1ZWU0NWFlYWMxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.9,101276.0
2727,Killer's Kiss (1955),1955.0,67.0,"https://m.media-amazon.com/images/M/MV5BY2VmMTU4MDctOWQzYi00NWFhLTg5MDItOGZlNTJmMzIzYTJiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.5,26951.0
2728,Spartacus (1960),1960.0,197.0,"https://m.media-amazon.com/images/M/MV5BMTcyOThhYzktMTYyMi00NDU5LWExZWMtOWUzNGJiZGFlMWQwXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",60000000.0,7.9,147218.0
2729,Lolita (1962),1962.0,153.0,"https://m.media-amazon.com/images/M/MV5BZWViYzBiNDgtNmUyZC00MDIxLTg1ZmQtNjNkZjRkZjcwZmEzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.5,111904.0
2730,Barry Lyndon (1975),1975.0,185.0,"https://m.media-amazon.com/images/M/MV5BNmM2MGQ5Y2UtYzA3ZC00ZDJlLTkwNDYtMjBmZGExZDJiN2RlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,8.1,191499.0
2731,"400 Blows, The (Les quatre cents coups) (1959)",1959.0,99.0,"https://m.media-amazon.com/images/M/MV5BOTU3YTM0YzQtMmFlOS00OTIxLWFmZjctMDJkOGQxNTVhODM3XkEyXkFqcGc@._V1_SY150_CR6,0,101,150_.jpg",1031132.0,8.0,130996.0
2732,Jules and Jim (Jules et Jim) (1961),1961.0,105.0,"https://m.media-amazon.com/images/M/MV5BM2Y0NmFlMmUtOTgwOC00MjVlLTk3NGEtZWNmYWZlMmI3ODBlXkEyXkFqcGc@._V1_SY150_CR5,0,101,150_.jpg",,7.7,45647.0
2733,Vibes (1988),1988.0,99.0,"https://m.media-amazon.com/images/M/MV5BMmQ3YmUxNTYtNmI5YS00YTM5LWEzMTgtNTIzM2EwYzgxMzI4XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,5.7,5418.0
2734,"Mosquito Coast, The (1986)",1986.0,117.0,"https://m.media-amazon.com/images/M/MV5BMjMzZjQwZTctOTQ1Ny00NmVjLWJjNzYtM2EzMzQyYWQ5ODU4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.6,32193.0
2735,"Golden Child, The (1986)",1986.0,94.0,"https://m.media-amazon.com/images/M/MV5BZDc1ODAwZjItMjE1Yy00ZTczLWI4ODUtYTNlN2ViNWI4MGI0XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,6.0,61390.0
2736,Brighton Beach Memoirs (1986),1986.0,108.0,"https://m.media-amazon.com/images/M/MV5BNTc2ZmYxMTItN2QxZS00NmExLWI1NGEtY2NiMzZjODUyOTczXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.8,3950.0
2737,Assassination (1987),1987.0,88.0,"https://m.media-amazon.com/images/M/MV5BZGJjMGU0ODgtYzllNC00YmY3LWEyNGUtNmMxMjc4NDhhYzQ4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.2,3882.0
2738,Crimes of the Heart (1986),1986.0,105.0,"https://m.media-amazon.com/images/M/MV5BN2JhMmNjMjMtYmNmNC00MGFjLTkwYzUtNGE0YjhlMGQzMGVhXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,6.3,4628.0
2739,"Color Purple, The (1985)",1985.0,154.0,"https://m.media-amazon.com/images/M/MV5BM2MyZjBlMGItNThkMi00YWExLThlZmUtZmI2MGM3YWE3YTY1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",146292009.0,7.7,100417.0
2740,"Kindred, The (1986)",1986.0,93.0,"https://m.media-amazon.com/images/M/MV5BNmMxNjE3MzgtMGVmOC00OTBjLWIxMTktMmFjYmM1NTRjMDM1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.7,2821.0
2741,No Mercy (1986),1986.0,106.0,"https://m.media-amazon.com/images/M/MV5BMzAyNjE4YzUtNjM3NC00MjM1LWIwZGQtODgxZjQ2OGVmNWJkXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.7,8860.0
2742,Ménage (Tenue de soirée) (1986),1986.0,84.0,"https://m.media-amazon.com/images/M/MV5BZWVkYmNiMWMtMzMzZC00MzRjLTg0YmEtOTFiYjJhNjY2MDRlXkEyXkFqcGc@._V1_SY150_CR3,0,101,150_.jpg",,6.9,3795.0
2743,Native Son (1986),1986.0,111.0,"https://m.media-amazon.com/images/M/MV5BYTIwOGJlYzItYzY5My00MjFiLTg5YmEtYjRhNDc1NDdhNWMxXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.0,644.0
2744,Otello (1986),1986.0,118.0,"https://m.media-amazon.com/images/M/MV5BYWY3YjU1MmUtMWJmNS00ZWYxLTk2M2EtZWE4ZDEwNWQ4ZWM5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.9,634.0
2745,"Mission, The (1986)",1986.0,125.0,"https://m.media-amazon.com/images/M/MV5BODcxMDJiMzQtNzVkYS00ZDI3LWEzYmEtY2NiYTIzZWQzYzRlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.4,68017.0
2746,Little Shop of Horrors (1986),1986.0,94.0,"https://m.media-amazon.com/images/M/MV5BNTJjM2VhMDctMTIxYi00MzY3LWI5ZDgtZjFiNzg0M2QxNzI5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.1,90109.0
2747,"Little Shop of Horrors, The (1960)",1960.0,73.0,"https://m.media-amazon.com/images/M/MV5BMDY1YjQ3ZWItNDJkNC00YjBkLWI4MDAtYzc0MWM2Mjk1MDg1XkEyXkFqcGc@._V1_SY150_CR5,0,101,150_.jpg",,6.2,20415.0
2748,Allan Quatermain and the Lost City of Gold (1987),1987.0,99.0,"https://m.media-amazon.com/images/M/MV5BMGQyYWJmNGQtOGUyZC00NThkLWEwMmUtMTgxODc3Zjg0MDE0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,4.6,10880.0
2749,"Morning After, The (1986)",1986.0,103.0,"https://m.media-amazon.com/images/M/MV5BMjQ5ZTkxMDItMGE1Mi00YzlhLThmYTgtYTI0OWVlZDNjNzM3XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.9,7669.0
2750,Radio Days (1987),1987.0,88.0,"https://m.media-amazon.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX101_CR0,0,101,150_.jpg",,7.4,37226.0
2751,From the Hip (1987),1987.0,111.0,"https://m.media-amazon.com/images/M/MV5BYWU2YTM2ZjMtMzgyNS00NWEyLWJlOGYtYTQ5NjkzODhhMTNjXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.1,2727.0
2752,Outrageous Fortune (1987),1987.0,99.0,"https://m.media-amazon.com/images/M/MV5BMjZjZTJlYTktYTdjOC00YTFlLWI4NWMtYzNkZjY1ZDZjOWVhXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",65864741.0,6.2,8901.0
2754,Deadtime Stories (1987),1987.0,93.0,"https://m.media-amazon.com/images/M/MV5BNjMxN2U3NTAtYzgwNi00NmMyLTkzNjMtMTZmOWZiOGRhNDk5XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,4.7,2817.0
2757,Frances (1982),1982.0,140.0,"https://m.media-amazon.com/images/M/MV5BYmM5YTQ0ZWEtMDExYS00NzVlLTlmNDMtOGM3MWY2NTU2ZjBiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.2,8919.0
2759,Dick (1999),1999.0,94.0,"https://m.media-amazon.com/images/M/MV5BYmEzZjg4YTUtN2MyZC00OGMxLWE2NjEtMzg5MWZjZDFhYjQ4XkEyXkFqcGc@._V1_SY150_CR4,0,101,150_.jpg",,6.2,22036.0
2761,"Iron Giant, The (1999)",1999.0,86.0,"https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",80000000.0,8.1,241850.0
2762,"Sixth Sense, The (1999)",1999.0,107.0,"https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",672806292.0,8.2,1091729.0
2763,"Thomas Crown Affair, The (1999)",1999.0,113.0,"https://m.media-amazon.com/images/M/MV5BOTEyMjkzYmYtMDJkNi00NjFiLTlmNDgtMWIzOTUyZDJkZmMxXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",124305181.0,6.9,103665.0
2764,"Thomas Crown Affair, The (1968)",1968.0,102.0,"https://m.media-amazon.com/images/M/MV5BOTA5NzQ4NjE4NF5BMl5BanBnXkFtZTcwMjIzMzY3NA@@._V1_SX101_CR0,0,101,150_.jpg",,6.9,29713.0
2765,"Acid House, The (1998)",1998.0,111.0,"https://m.media-amazon.com/images/M/MV5BNTQ0ODVlZjYtZDNjMy00ZDI4LWE2MmItODE5NmYyODg1ZTE4XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.2,8181.0
2766,"Adventures of Sebastian Cole, The (1998)",1998.0,99.0,"https://m.media-amazon.com/images/M/MV5BOWY3ZGUzYWItZWZkMC00ZDIwLTkzNWUtNjRiZTliOTViNmE0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.6,2039.0
2769,"Yards, The (2000)",2000.0,115.0,"https://m.media-amazon.com/images/M/MV5BNTk4OTZlOGQtMWQ4ZS00ZWViLWJhY2QtMjkxZjUyMGEwNWE0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,23810.0
2770,Bowfinger (1999),1999.0,97.0,"https://m.media-amazon.com/images/M/MV5BOGVjOTM3NDEtMTE4Zi00OTVkLTkyYTYtNTk0OWY4NDAxZjRkXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",98625775.0,6.5,75764.0
2771,Brokedown Palace (1999),1999.0,100.0,"https://m.media-amazon.com/images/M/MV5BNDM1NmViY2QtMWZlZC00OTVkLTg0ZjEtMzQzOGNlMDM3OGMyXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.4,24501.0
2772,Detroit Rock City (1999),1999.0,95.0,"https://m.media-amazon.com/images/M/MV5BZTA4MDM5OGItMGE5YS00YTEyLTk3ZTEtM2I3ZjMzODM3NzA5XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,6.8,42075.0
2774,Better Than Chocolate (1999),1999.0,101.0,"https://m.media-amazon.com/images/M/MV5BMTQzMTA2MTQwNF5BMl5BanBnXkFtZTYwMjg5NzQ3._V1_SX101_CR0,0,101,150_.jpg",,6.1,8912.0
2775,Head On (1998),1998.0,104.0,"https://m.media-amazon.com/images/M/MV5BNTZkZDU3ZTItODVkZS00YjQ3LThiMWItYjNlNzJiOTdmYTE5XkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,6.5,4695.0
2779,Heaven Can Wait (1978),1978.0,101.0,"https://m.media-amazon.com/images/M/MV5BM2U3OTJmYjItZDAxYy00ZDlmLThlMDItNThjYThhZDgwN2NlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.9,24474.0
2782,Pit and the Pendulum (1961),1961.0,80.0,"https://m.media-amazon.com/images/M/MV5BZDBiNjRhMDctMDA5Zi00YmVkLWEzMTMtMGU5NjI5MTE4Y2E0XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,7.0,17387.0
2784,"Masque of the Red Death, The (1964)",1964.0,89.0,"https://m.media-amazon.com/images/M/MV5BNzUyYTM3MDYtNmZhZC00MTc1LTliNzUtYmNjNTBiZWI4MzUzXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg",,6.9,17152.0
2786,Haunted Honeymoon (1986),1986.0,82.0,"https://m.media-amazon.com/images/M/MV5BMWY3YjQ4ZDMtNmIxZC00ZWUwLTkwYWYtZjFiYWI2NTM3ZDc1XkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,5.7,8383.0
2787,Cat's Eye (1985),1985.0,94.0,"https://m.media-amazon.com/images/M/MV5BNjFjYTM3ZWUtZDYxMi00Y2NkLWI1M2UtMGZiODI5NzM4ZjdlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg",,6.3,29143.0
