uniqueId,movieId,languageId
4387,3685,3
4388,3685,5
4389,3686,1
4390,3687,2
4391,3688,1
4392,3689,1
4393,3690,1
4394,3691,1
4395,3692,1
4396,3692,4
4397,3693,1
4398,3694,1
4399,3694,28
4400,3694,6
4401,3695,1
4402,3696,1
4403,3697,1
4404,3698,1
4405,3698,3
4406,3698,28
4407,3699,1
4408,3700,1
4409,3700,5
4410,3700,2
4411,3701,1
4412,3702,1
4413,3703,1
4414,3704,1
4415,3705,1
4416,3706,1
4417,3706,2
4418,3707,1
4419,3707,5
4420,3708,1
4421,3709,1
4422,3710,1
4423,3711,1
4424,3711,47
4425,3712,1
4426,3713,1
4427,3714,1
4428,3715,1
4429,3716,1
4430,3717,1
4431,3719,1
4432,3720,1
4433,3720,2
4434,3720,14
4435,3720,8
4436,3720,3
4437,3720,4
4438,3723,1
4439,3724,1
4440,3725,1
4441,3725,14
4442,3725,6
4443,3725,19
4444,3726,1
4445,3727,1
4446,3728,1
4447,3729,1
4448,3730,1
4449,3731,1
4450,3731,5
4451,3732,1
4452,3733,1
4453,3733,8
4454,3735,1
4455,3735,3
4456,3735,5
4457,3736,1
4458,3736,5
4459,3736,8
4460,3737,1
4461,3737,5
4462,3738,1
4463,3739,1
4464,3739,3
4465,3739,2
4466,3739,6
4467,3739,5
4468,3739,4
4469,3740,1
4470,3740,10
4471,3741,1
4472,3741,5
4473,3742,73
4474,3742,6
4475,3742,1
4476,3743,1
4477,3744,1
4478,3744,4
4479,3744,5
4480,3745,1
4481,3745,7
4482,3746,5
4483,3746,117
4484,3746,8
4485,3747,1
4486,3751,1
4487,3752,1
4488,3752,4
4489,3753,1
4490,3753,2
4491,3754,1
4492,3755,1
4493,3756,1
4494,3758,1
4495,3760,1
4496,3760,15
4497,3761,1
4498,3761,5
4499,3761,29
4500,3763,1
4501,3764,1
4502,3765,1
4503,3766,1
4504,3766,34
4505,3767,1
4506,3767,34
4507,3768,1
4508,3769,1
4509,3770,1
4510,3771,1
4511,3771,29
4512,3773,1
4513,3774,1
4514,3783,1
4515,3784,1
4516,3785,1
4517,3786,1
4518,3787,7
4519,3787,3
4520,3788,1
4521,3789,1
4522,3789,5
4523,3789,4
4524,3790,1
4525,3791,1
4526,3792,1
4527,3793,1
4528,3794,1
4529,3795,2
4530,3795,1
4531,3795,3
4532,3797,1
4533,3798,1
4534,3799,28
4535,3801,1
4536,3802,1
4537,3806,1
4538,3807,1
4539,3807,29
4540,3808,3
4541,3808,4
4542,3808,1
4543,3809,1
4544,3810,1
4545,3811,1
4546,3811,80
4547,3812,1
4548,3812,3
4549,3813,1
4550,3814,1
4551,3816,5
4552,3816,1
4553,3819,28
4554,3821,1
4555,3822,2
4556,3822,3
4557,3822,56
4558,3822,67
4559,3823,1
4560,3824,1
4561,3825,1
4562,3826,1
4563,3827,1
4564,3830,1
4565,3831,1
4566,3831,2
4567,3832,3
4568,3833,1
4569,3834,1
4570,3835,1
4571,3836,1
4572,3836,2
4573,3836,4
4574,3837,1
4575,3838,1
4576,3839,1
4577,3840,1
4578,3841,1
4579,3841,118
4580,3843,1
4581,3844,1
4582,3845,2
4583,3845,1
4584,3846,1
4585,3847,1
4586,3847,4
4587,3849,1
4588,3851,1
4589,3852,1
4590,3855,2
4591,3857,1
4592,3858,1
4593,3859,1
4594,3861,1
4595,3861,16
4596,3862,1
4597,3862,2
4598,3863,1
4599,3864,28
4600,3864,6
4601,3864,58
4602,3864,1
4603,3865,1
4604,3868,1
4605,3869,1
4606,3869,5
4607,3870,1
4608,3871,1
4609,3872,1
4610,3873,1
4611,3877,1
4612,3879,1
4613,3882,1
4614,3884,1
4615,3884,5
4616,3888,1
4617,3889,1
4618,3889,2
4619,3889,20
4620,3893,1
4621,3893,5
4622,3893,3
4623,3894,5
4624,3895,1
4625,3895,34
4626,3896,1
4627,3896,5
4628,3897,1
4629,3897,2
4630,3898,1
4631,3899,1
4632,3899,5
4633,3900,1
4634,3901,1
4635,3906,1
4636,3906,5
4637,3906,3
4638,3908,1
4639,3909,1
4640,3909,52
4641,3910,1
4642,3910,4
4643,3910,58
4644,3911,1
4645,3912,1
4646,3914,1
4647,3915,1
4648,3915,5
4649,3916,1
4650,3917,1
4651,3918,1
4652,3919,1
4653,3920,4
4654,3920,2
4655,3920,1
4656,3920,3
4657,3920,6
4658,3922,1
4659,3925,1
4660,3925,12
4661,3925,3
4662,3926,1
4663,3926,2
4664,3927,1
4665,3928,1
4666,3929,1
4667,3930,1
4668,3930,5
4669,3932,1
4670,3933,1
4671,3933,5
4672,3937,1
4673,3938,1
4674,3939,1
4675,3940,1
4676,3941,1
4677,3942,1
4678,3943,1
4679,3945,1
4680,3946,1
4681,3947,1
4682,3948,1
4683,3948,64
4684,3948,5
4685,3948,14
4686,3948,2
4687,3949,1
4688,3950,1
4689,3951,1
4690,3952,1
4691,3953,1
4692,3953,4
4693,3953,5
4694,3955,1
4695,3957,1
4696,3958,1
4697,3959,1
4698,3962,1
4699,3963,1
4700,3964,1
4701,3965,1
4702,3966,1
4703,3967,1
4704,3968,1
4705,3968,5
4706,3968,6
4707,3969,1
4708,3971,1
4709,3972,10
4710,3972,28
4711,3973,1
4712,3973,4
4713,3974,1
4714,3977,1
4715,3977,4
4716,3978,1
4717,3979,1
4718,3980,1
4719,3981,1
4720,3983,1
4721,3984,1
4722,3984,4
4723,3985,25
4724,3985,1
4725,3985,4
4726,3985,38
4727,3986,1
4728,3987,1
4729,3988,1
4730,3989,1
4731,3989,4
4732,3990,1
4733,3990,2
4734,3991,1
4735,3992,3
4736,3992,1
4737,3992,8
4738,3992,110
4739,3993,1
4740,3993,8
4741,3994,1
4742,3996,7
4743,3996,51
4744,3997,1
4745,3998,1
4746,3998,5
4747,3998,6
4748,3998,3
4749,3998,2
4750,3999,1
4751,3999,76
4752,4000,1
4753,4002,1
4754,4003,1
4755,4005,1
4756,4005,29
4757,4005,2
4758,4005,4
4759,4005,6
4760,4005,58
4761,4005,82
4762,4005,119
4763,4005,120
4764,4006,1
4765,4006,28
4766,4007,1
4767,4008,1
4768,4008,5
4769,4009,1
4770,4010,1
4771,4011,1
4772,4011,6
4773,4012,1
4774,4012,5
4775,4012,2
4776,4014,1
4777,4014,2
4778,4015,1
4779,4015,28
4780,4015,2
4781,4016,1
4782,4017,1
4783,4018,1
4784,4019,1
4785,4019,4
4786,4020,1
4787,4021,1
4788,4021,5
4789,4021,6
4790,4021,2
4791,4022,1
4792,4022,6
4793,4023,1
4794,4023,3
4795,4024,1
4796,4024,2
4797,4024,4
4798,4025,1
4799,4025,6
4800,4025,116
4801,4027,1
4802,4029,1
4803,4029,3
4804,4030,1
4805,4031,1
4806,4031,5
4807,4032,1
4808,4033,1
4809,4033,6
4810,4033,5
4811,4033,22
4812,4034,1
4813,4034,5
4814,4035,1
4815,4036,1
4816,4036,4
4817,4036,26
4818,4037,1
4819,4037,8
4820,4039,1
4821,4040,1
4822,4041,1
4823,4041,44
4824,4042,1
4825,4042,5
4826,4043,1
4827,4046,1
4828,4047,1
4829,4051,4
4830,4052,1
4831,4053,1
4832,4053,5
4833,4054,1
4834,4055,1
4835,4056,1
4836,4061,1
4837,4062,1
4838,4063,1
4839,4063,9
4840,4064,1
4841,4065,1
4842,4066,1
4843,4067,1
4844,4068,1
4845,4069,1
4846,4069,3
4847,4074,4
4848,4074,2
4849,4074,1
4850,4077,2
4851,4077,5
4852,4078,1
4853,4079,1
4854,4080,1
4855,4081,1
4856,4082,1
4857,4083,1
4858,4084,1
4859,4085,1
4860,4086,1
4861,4089,1
4862,4089,5
4863,4090,1
4864,4091,1
4865,4092,1
4866,4093,1
4867,4102,1
4868,4103,1
4869,4103,28
4870,4103,7
4871,4103,121
4872,4104,1
4873,4105,1
4874,4109,1
4875,4110,1
4876,4111,1
4877,4113,1
4878,4115,1
4879,4116,1
4880,4117,1
4881,4121,1
4882,4123,1
4883,4124,1
4884,4125,1
4885,4126,1
4886,4126,5
4887,4127,1
4888,4128,1
4889,4129,1
4890,4130,1
4891,4130,5
4892,4131,1
4893,4132,1
4894,4133,1
4895,4135,1
4896,4135,4
4897,4138,1
4898,4139,1
4899,4141,1
4900,4141,6
4901,4142,1
4902,4143,1
4903,4143,10
4904,4144,10
4905,4144,121
4906,4144,2
4907,4144,5
4908,4146,1
4909,4147,57
4910,4147,5
4911,4147,1
4912,4148,1
4913,4148,3
4914,4148,28
4915,4149,1
4916,4149,64
4917,4152,1
4918,4153,1
4919,4154,1
4920,4155,1
4921,4156,1
4922,4157,1
4923,4158,1
4924,4159,1
4925,4160,2
4926,4161,1
4927,4161,5
4928,4164,1
4929,4166,1
4930,4167,1
4931,4167,58
4932,4167,6
4933,4167,56
4934,4167,80
4935,4168,1
4936,4171,1
4937,4171,80
4938,4174,1
4939,4174,19
4940,4175,1
4941,4178,1
4942,4180,1
4943,4181,1
4944,4181,5
4945,4181,2
4946,4184,1
4947,4184,2
4948,4187,1
4949,4187,4
4950,4187,5
4951,4189,1
4952,4190,1
4953,4191,1
4954,4193,1
4955,4194,1
4956,4194,20
4957,4195,1
4958,4195,14
4959,4197,1
4960,4198,1
4961,4200,1
4962,4200,10
4963,4200,2
4964,4202,1
4965,4202,5
4966,4202,16
4967,4203,1
4968,4204,1
4969,4205,1
4970,4207,1
4971,4207,29
4972,4210,1
4973,4211,1
4974,4211,4
4975,4212,1
4976,4212,2
4977,4212,29
4978,4212,4
4979,4214,1
4980,4215,1
4981,4215,5
4982,4217,1
4983,4218,1
4984,4219,1
4985,4220,1
4986,4221,1
4987,4223,1
4988,4223,4
4989,4223,6
4990,4224,1
4991,4225,1
4992,4226,1
4993,4228,1
4994,4228,6
4995,4229,1
4996,4231,1
4997,4232,1
4998,4232,5
4999,4233,1
5000,4234,1
5001,4234,5
5002,4235,5
5003,4236,1
5004,4236,5
5005,4237,2
5006,4238,1
5007,4238,6
5008,4239,1
5009,4240,1
5010,4240,2
5011,4241,28
5012,4242,1
5013,4242,4
5014,4243,1
5015,4246,1
5016,4247,1
5017,4248,1
5018,4251,1
5019,4252,17
5020,4254,1
5021,4255,1
5022,4256,1
5023,4259,1
5024,4259,3
5025,4260,1
5026,4262,1
5027,4262,5
5028,4263,1
5029,4265,1
5030,4265,4
5031,4265,5
5032,4267,1
5033,4267,5
5034,4268,1
5035,4270,1
5036,4270,29
5037,4273,2
5038,4273,1
5039,4275,1
5040,4276,1
5041,4278,4
5042,4280,1
5043,4282,3
5044,4282,8
5045,4284,1
5046,4285,1
5047,4289,3
5048,4290,1
5049,4291,1
5050,4291,2
5051,4292,1
5052,4293,1
5053,4293,5
5054,4294,1
5055,4296,1
5056,4297,18
5057,4297,32
5058,4297,25
5059,4298,2
5060,4298,3
5061,4299,1
5062,4299,2
5063,4299,8
5064,4300,1
5065,4300,5
5066,4304,1
5067,4305,1
5068,4306,1
5069,4307,1
5070,4308,1
5071,4308,2
5072,4308,5
5073,4310,1
5074,4310,28
5075,4310,2
5076,4310,8
5077,4310,51
5078,4312,87
5079,4313,1
5080,4313,19
5081,4313,6
5082,4313,2
5083,4313,3
5084,4313,106
5085,4313,22
5086,4316,1
5087,4317,1
5088,4321,1
5089,4322,1
5090,4323,1
5091,4325,3
5092,4325,1
5093,4325,2
5094,4326,1
5095,4327,1
5096,4327,5
5097,4329,1
5098,4329,5
5099,4333,1
5100,4333,5
5101,4334,7
5102,4334,91
5103,4334,122
5104,4334,1
5105,4334,28
5106,4334,2
5107,4337,1
5108,4337,7
5109,4338,1
5110,4339,1
5111,4339,4
5112,4339,3
5113,4340,1
5114,4342,1
5115,4343,1
5116,4344,1
5117,4344,4
5118,4345,1
5119,4347,4
5120,4347,58
5121,4349,1
5122,4349,3
5123,4350,1
5124,4350,10
5125,4351,1
5126,4353,1
5127,4354,1
5128,4354,5
5129,4355,1
5130,4356,1
5131,4356,2
5132,4357,1
5133,4357,2
5134,4357,8
5135,4357,29
5136,4359,1
5137,4361,1
5138,4366,1
5139,4366,2
5140,4366,5
5141,4367,1
5142,4367,75
5143,4367,6
5144,4367,3
5145,4368,1
5146,4369,1
5147,4369,5
5148,4370,1
5149,4371,1
5150,4372,1
5151,4372,5
5152,4373,1
5153,4374,1
5154,4378,1
5155,4378,5
5156,4380,4
5157,4381,2
5158,4383,2
5159,4384,2
5160,4384,123
5161,4384,1
5162,4386,1
5163,4387,1
5164,4387,2
5165,4387,7
5166,4388,1
5167,4389,1
5168,4390,2
5169,4392,1
5170,4392,10
5171,4393,1
5172,4394,1
5173,4395,3
5174,4396,1
5175,4396,10
5176,4396,28
5177,4396,29
5178,4397,1
5179,4399,2
5180,4402,1
5181,4403,1
5182,4404,4
5183,4404,1
5184,4406,1
5185,4407,1
5186,4407,5
5187,4408,1
5188,4408,2
5189,4409,1
5190,4410,1
5191,4412,1
5192,4419,1
5193,4420,1
5194,4420,5
5195,4420,3
5196,4420,2
5197,4422,32
5198,4422,4
5199,4422,18
5200,4424,3
5201,4424,2
5202,4424,1
5203,4426,1
5204,4426,3
5205,4426,5
5206,4427,1
5207,4427,2
5208,4427,8
5209,4428,1
5210,4429,1
5211,4432,1
5212,4432,3
5213,4432,5
5214,4433,1
5215,4434,3
5216,4434,1
5217,4436,1
5218,4436,3
5219,4437,3
5220,4437,6
5221,4437,1
5222,4437,4
5223,4437,8
5224,4438,7
5225,4438,10
5226,4438,1
5227,4439,4
5228,4440,7
5229,4440,10
5230,4441,1
5231,4441,7
5232,4441,10
5233,4442,1
5234,4443,1
5235,4444,7
5236,4444,10
5237,4444,1
5238,4444,3
5239,4445,1
5240,4446,1
5241,4447,1
5242,4447,34
5243,4448,1
5244,4448,2
5245,4449,2
5246,4449,124
5247,4450,1
5248,4451,1
5249,4451,2
5250,4451,5
5251,4452,1
5252,4452,2
5253,4453,1
5254,4458,1
5255,4459,1
5256,4462,1
5257,4463,1
5258,4464,1
5259,4465,1
5260,4466,1
5261,4466,5
5262,4466,3
5263,4466,28
5264,4466,34
5265,4466,90
5266,4467,1
5267,4470,25
5268,4471,1
5269,4473,1
5270,4474,1
5271,4475,1
5272,4475,120
5273,4476,1
5274,4476,3
5275,4477,1
5276,4477,3
5277,4478,1
5278,4480,1
5279,4482,1
5280,4482,2
5281,4483,1
5282,4484,2
5283,4484,1
5284,4487,1
5285,4487,125
5286,4488,1
5287,4488,5
5288,4489,1
5289,4490,1
5290,4492,1
5291,4492,2
5292,4492,28
5293,4495,1
5294,4495,2
5295,4495,14
5296,4495,19
5297,4496,1
5298,4497,1
5299,4498,1
5300,4499,1
5301,4499,2
5302,4499,4
5303,4500,1
5304,4502,1
5305,4504,1
5306,4505,1
5307,4505,2
5308,4506,1
5309,4506,2
5310,4508,1
5311,4508,126
5312,4509,1
5313,4511,1
5314,4516,1
5315,4517,1
5316,4517,3
5317,4517,5
5318,4517,4
5319,4518,1
5320,4519,1
5321,4520,1
5322,4521,1
5323,4522,1
5324,4522,2
5325,4523,1
5326,4523,5
5327,4524,1
5328,4526,1
5329,4527,1
5330,4529,1
5331,4529,4
5332,4531,1
5333,4531,6
5334,4531,5
5335,4533,1
5336,4534,1
5337,4535,1
5338,4537,1
5339,4541,1
5340,4541,2
5341,4541,5
5342,4544,1
5343,4545,1
5344,4546,9
5345,4546,2
5346,4546,1
5347,4552,28
5348,4553,1
5349,4557,1
5350,4558,1
5351,4562,1
5352,4563,1
5353,4564,1
5354,4565,1
5355,4565,5
5356,4565,28
5357,4568,1
5358,4571,1
5359,4571,2
5360,4571,4
5361,4571,110
5362,4572,1
5363,4572,28
5364,4573,1
5365,4574,1
5366,4577,1
5367,4577,34
5368,4578,1
5369,4580,1
5370,4581,1
5371,4583,1
5372,4584,1
5373,4585,1
5374,4587,1
5375,4589,1
5376,4591,1
5377,4591,28
5378,4593,1
5379,4594,1
5380,4595,1
5381,4597,1
5382,4599,1
5383,4600,1
5384,4602,1
5385,4603,1
5386,4603,22
5387,4603,5
5388,4605,1
5389,4608,1
5390,4610,1
5391,4611,1
5392,4612,2
5393,4612,1
5394,4612,3
5395,4613,1
5396,4614,1
5397,4615,1
5398,4616,1
5399,4616,5
5400,4616,52
5401,4617,1
5402,4619,1
5403,4621,1
5404,4622,1
5405,4623,1
5406,4623,5
5407,4623,28
5408,4624,1
5409,4625,1
5410,4626,1
5411,4628,1
5412,4629,1
5413,4630,1
5414,4632,1
5415,4634,1
5416,4635,1
5417,4636,1
5418,4636,4
5419,4638,1
5420,4638,5
5421,4639,1
5422,4640,1
5423,4640,28
5424,4640,3
5425,4640,5
5426,4641,1
5427,4642,1
5428,4642,4
5429,4643,1
5430,4644,3
5431,4645,28
5432,4645,5
5433,4646,1
5434,4649,1
5435,4653,1
5436,4653,3
5437,4654,1
5438,4654,52
5439,4658,1
5440,4660,1
5441,4661,1
5442,4662,1
5443,4663,1
5444,4666,1
5445,4670,1
5446,4671,1
5447,4672,1
5448,4673,1
5449,4675,1
5450,4676,1
5451,4677,1
5452,4678,1
5453,4679,1
5454,4681,1
5455,4683,1
5456,4686,1
5457,4687,1
5458,4688,1
5459,4688,11
5460,4688,127
5461,4688,62
5462,4688,8
5463,4688,2
5464,4689,1
5465,4689,3
5466,4690,1
5467,4690,3
5468,4695,1
5469,4697,1
5470,4699,1
5471,4699,4
5472,4699,28
5473,4699,8
5474,4699,5
5475,4699,2
5476,4700,1
5477,4700,9
5478,4700,3
5479,4701,1
5480,4701,7
5481,4701,10
5482,4703,2
5483,4703,1
5484,4703,128
5485,4703,29
5486,4704,1
5487,4704,35
5488,4704,3
5489,4704,2
5490,4705,2
5491,4708,1
5492,4709,1
5493,4710,1
5494,4711,1
5495,4711,6
5496,4713,1
5497,4713,5
5498,4714,1
5499,4715,1
5500,4717,1
5501,4718,1
5502,4719,1
5503,4720,1
5504,4721,1
5505,4722,1
5506,4723,1
5507,4725,1
5508,4727,1
5509,4727,56
5510,4727,4
5511,4727,3
5512,4728,1
5513,4732,1
5514,4733,1
5515,4733,2
5516,4734,1
5517,4735,1
5518,4736,1
5519,4738,1
5520,4740,1
5521,4741,32
5522,4743,1
5523,4743,5
5524,4744,1
5525,4745,1
5526,4748,1
5527,4749,1
5528,4750,1
5529,4754,1
5530,4756,1
5531,4757,1
5532,4759,1
5533,4765,1
5534,4766,5
5535,4766,1
5536,4769,1
5537,4769,4
5538,4770,1
5539,4770,5
5540,4770,56
5541,4771,1
5542,4771,4
5543,4772,1
5544,4772,3
5545,4772,2
5546,4773,1
5547,4774,1
5548,4775,1
5549,4776,1
5550,4776,6
5551,4776,5
5552,4776,15
5553,4776,56
5554,4777,1
5555,4780,1
5556,4780,8
5557,4782,1
5558,4783,1
5559,4784,1
5560,4785,3
5561,4786,1
5562,4787,1
5563,4787,2
5564,4788,6
5565,4789,1
5566,4792,1
5567,4794,3
5568,4794,1
5569,4794,4
5570,4795,1
5571,4795,2
5572,4795,28
5573,4796,1
5574,4796,2
5575,4798,1
5576,4799,1
5577,4799,51
5578,4800,5
5579,4800,1
5580,4800,52
5581,4801,1
5582,4802,1
5583,4802,44
5584,4803,1
5585,4804,1
5586,4804,16
5587,4804,5
5588,4808,1
5589,4809,1
5590,4810,1
5591,4811,1
5592,4812,1
5593,4813,1
5594,4813,2
5595,4813,52
5596,4813,5
5597,4813,65
5598,4814,1
5599,4814,3
5600,4814,51
5601,4815,1
5602,4816,1
5603,4818,1
5604,4821,1
5605,4822,1
5606,4823,1
5607,4823,2
5608,4825,5
5609,4826,1
5610,4826,2
5611,4826,3
5612,4826,4
5613,4827,1
5614,4828,2
5615,4828,4
5616,4830,1
5617,4831,1
5618,4833,1
5619,4835,1
5620,4836,1
5621,4840,2
5622,4840,4
5623,4840,3
5624,4844,1
5625,4845,1
5626,4845,34
5627,4845,5
5628,4845,64
5629,4846,10
5630,4847,2
5631,4847,3
5632,4847,1
5633,4848,1
5634,4848,5
5635,4848,2
5636,4849,1
5637,4850,28
5638,4850,1
5639,4850,7
5640,4852,1
5641,4852,2
5642,4852,5
5643,4855,1
5644,4857,1
5645,4857,14
5646,4857,6
5647,4860,1
5648,4862,1
5649,4862,17
5650,4862,90
5651,4863,1
5652,4864,1
5653,4865,1
5654,4866,1
5655,4867,1
5656,4871,1
5657,4873,1
5658,4874,1
5659,4876,1
5660,4877,1
5661,4878,1
5662,4879,1
5663,4880,1
5664,4881,1
5665,4881,3
5666,4881,2
5667,4883,2
5668,4883,1
5669,4883,3
5670,4883,4
5671,4885,1
5672,4886,1
5673,4887,1
5674,4888,1
5675,4889,1
5676,4890,1
5677,4893,1
5678,4896,1
5679,4896,8
5680,4898,1
5681,4898,2
5682,4899,1
5683,4900,1
5684,4901,1
5685,4901,4
5686,4901,29
5687,4901,2
5688,4901,10
5689,4902,5
5690,4903,1
5691,4903,84
5692,4909,1
5693,4911,1
5694,4912,1
5695,4914,2
5696,4914,1
5697,4915,1
5698,4916,1
5699,4917,1
5700,4919,2
5701,4920,1
5702,4920,52
5703,4921,1
5704,4921,4
5705,4925,1
5706,4925,4
5707,4926,9
5708,4926,1
5709,4926,5
5710,4927,1
5711,4927,3
5712,4927,79
5713,4928,2
5714,4928,5
5715,4929,1
5716,4929,4
5717,4932,1
5718,4936,1
5719,4936,5
5720,4936,2
5721,4936,6
5722,4939,1
5723,4939,28
5724,4939,6
5725,4941,1
5726,4942,1
5727,4945,1
5728,4946,1
5729,4947,1
5730,4951,1
5731,4952,1
5732,4953,1
5733,4954,1
5734,4956,1
5735,4957,1
5736,4958,1
5737,4958,84
5738,4958,5
5739,4958,58
5740,4959,1
5741,4961,1
5742,4962,1
5743,4963,1
5744,4963,3
5745,4963,7
5746,4964,94
5747,4964,17
5748,4964,115
5749,4965,1
5750,4966,1
5751,4967,85
5752,4967,2
5753,4967,1
5754,4967,60
5755,4969,1
5756,4970,4
5757,4970,1
5758,4970,2
5759,4971,1
5760,4971,6
5761,4973,2
5762,4973,6
5763,4973,1
5764,4974,1
5765,4974,3
5766,4975,1
5767,4975,5
5768,4976,1
5769,4977,17
5770,4977,1
5771,4977,120
5772,4977,38
5773,4978,1
5774,4978,5
5775,4979,1
5776,4979,3
5777,4980,1
5778,4980,3
5779,4980,6
5780,4981,1
5781,4985,1
5782,4987,1
5783,4988,1
5784,4989,1
5785,4990,1
5786,4991,1
5787,4992,1
5788,4992,2
5789,4993,1
5790,4993,96
5791,4994,1
5792,4995,1
5793,4998,1
5794,5004,1
5795,5004,3
5796,5004,6
5797,5004,2
5798,5004,10
5799,5007,1
5800,5007,2
5801,5007,67
5802,5007,4
5803,5007,56
5804,5007,3
5805,5008,1
5806,5008,4
5807,5009,1
5808,5009,2
5809,5009,35
5810,5010,1
5811,5010,129
5812,5010,29
5813,5011,1
5814,5012,1
5815,5012,14
5816,5013,1
5817,5013,8
5818,5014,1
5819,5015,1
5820,5016,1
5821,5021,1
5822,5023,1
5823,5025,1
5824,5025,5
5825,5026,2
5826,5026,4
5827,5026,3
5828,5027,1
5829,5027,10
5830,5028,7
5831,5028,2
5832,5028,91
5833,5028,1
5834,5033,1
5835,5033,6
5836,5034,1
5837,5034,5
5838,5039,1
5839,5039,8
5840,5040,1
5841,5041,1
5842,5046,1
5843,5047,1
5844,5048,1
5845,5049,1
5846,5049,5
5847,5051,18
5848,5051,3
5849,5051,1
5850,5053,1
5851,5054,1
5852,5055,1
5853,5055,10
5854,5059,1
5855,5059,4
5856,5060,1
5857,5060,28
5858,5060,15
5859,5060,8
5860,5062,1
5861,5063,1
5862,5063,5
5863,5064,1
5864,5065,1
5865,5066,1
5866,5068,7
5867,5069,1
5868,5069,28
5869,5071,2
5870,5071,1
5871,5071,40
5872,5072,28
5873,5072,2
5874,5072,4
5875,5072,3
5876,5072,5
5877,5072,1
5878,5072,6
5879,5073,3
5880,5073,8
5881,5074,1
5882,5074,5
5883,5075,1
5884,5075,2
5885,5076,1
5886,5076,2
5887,5077,1
5888,5080,1
5889,5081,1
5890,5081,6
5891,5083,1
5892,5088,2
5893,5092,1
5894,5093,1
5895,5093,5
5896,5094,1
5897,5094,6
5898,5094,2
5899,5094,29
5900,5094,15
5901,5094,4
5902,5094,28
5903,5096,1
5904,5099,1
5905,5102,1
5906,5103,1
5907,5105,1
5908,5105,3
5909,5106,1
5910,5107,1
5911,5107,4
5912,5108,1
5913,5108,5
5914,5109,78
5915,5109,2
5916,5109,1
5917,5110,1
5918,5110,4
5919,5110,2
5920,5111,1
5921,5112,1
5922,5113,1
5923,5113,3
5924,5114,1
5925,5116,1
5926,5116,3
5927,5120,1
5928,5120,3
5929,5121,4
5930,5121,1
5931,5121,67
5932,5127,1
5933,5127,5
5934,5128,1
5935,5131,1
5936,5134,1
5937,5135,65
5938,5135,1
5939,5136,1
5940,5137,1
5941,5139,1
5942,5139,5
5943,5146,28
5944,5146,1
5945,5147,32
5946,5147,8
5947,5151,1
5948,5152,1
5949,5152,34
5950,5152,2
5951,5155,1
5952,5156,1
5953,5159,1
5954,5165,3
5955,5165,5
5956,5168,1
5957,5170,1
5958,5170,2
5959,5171,1
5960,5177,1
5961,5178,1
5962,5181,1
5963,5187,1
5964,5187,4
5965,5187,2
5966,5187,6
5967,5187,3
5968,5189,1
5969,5197,1
5970,5198,1
5971,5198,2
5972,5202,2
5973,5205,1
5974,5209,1
5975,5212,1
5976,5213,1
5977,5214,1
5978,5214,5
5979,5218,1
5980,5219,1
5981,5220,1
5982,5221,1
5983,5221,2
5984,5221,60
5985,5221,86
5986,5222,1
5987,5224,1
5988,5224,29
5989,5224,14
5990,5225,5
5991,5226,1
5992,5231,1
5993,5231,29
5994,5231,6
5995,5231,70
5996,5231,10
5997,5237,1
5998,5238,1
5999,5239,1
6000,5240,1
6001,5241,1
6002,5241,5
6003,5244,28
6004,5246,1
6005,5246,5
6006,5247,1
6007,5248,1
6008,5248,5
6009,5250,1
6010,5250,5
6011,5254,1
6012,5254,22
6013,5254,58
6014,5255,1
6015,5255,24
6016,5256,1
6017,5258,1
6018,5264,1
6019,5265,1
6020,5266,1
6021,5267,1
6022,5268,1
6023,5268,59
6024,5269,2
6025,5269,4
6026,5272,2
6027,5275,1
6028,5278,1
6029,5279,1
6030,5282,1
6031,5282,5
6032,5283,1
6033,5284,1
6034,5284,2
6035,5285,1
6036,5288,1
6037,5291,28
6038,5292,1
6039,5293,1
6040,5294,1
6041,5296,1
6042,5297,1
6043,5298,1
6044,5298,2
6045,5299,1
6046,5299,56
6047,5300,1
6048,5303,1
6049,5304,3
6050,5304,4
6051,5304,8
6052,5307,1
6053,5308,1
6054,5309,1
6055,5311,1
6056,5312,1
6057,5313,1
6058,5316,1
6059,5316,4
6060,5319,5
6061,5321,1
6062,5321,2
6063,5322,1
6064,5323,1
6065,5324,1
6066,5325,1
6067,5328,1
6068,5329,1
6069,5333,2
6070,5333,1
6071,5334,1
6072,5337,1
6073,5338,1
6074,5339,1
6075,5341,1
6076,5345,1
6077,5345,4
6078,5346,1
6079,5346,52
6080,5347,1
6081,5348,1
6082,5348,7
6083,5349,1
6084,5353,1
6085,5356,1
6086,5357,1
6087,5358,1
6088,5358,2
6089,5361,1
6090,5363,1
6091,5364,1
6092,5364,2
6093,5365,2
6094,5372,1
6095,5373,6
6096,5375,1
6097,5377,1
6098,5378,1
6099,5379,1
6100,5379,14
6101,5380,1
6102,5380,4
6103,5382,1
6104,5384,1
6105,5385,1
6106,5385,130
6107,5387,1
6108,5388,1
6109,5389,1
6110,5390,1
6111,5390,2
6112,5390,3
6113,5391,1
6114,5391,4
6115,5391,3
6116,5397,1
6117,5398,1
6118,5400,1
6119,5400,6
6120,5400,81
6121,5400,4
6122,5400,29
6123,5401,1
6124,5404,1
6125,5409,1
6126,5409,10
6127,5410,1
6128,5414,1
6129,5415,1
6130,5416,1
6131,5417,83
6132,5418,1
6133,5418,2
6134,5418,4
