uniqueId,userId,movieId,rating,timestamp
31220,217,1953,3.0,2000-04-17 01:45:39
31221,217,1954,2.0,2000-04-17 01:45:05
31222,217,1963,1.0,2000-04-17 03:53:47
31223,217,1965,2.0,2000-04-17 04:03:12
31224,217,1967,2.0,2000-04-17 03:30:21
31225,217,1968,4.0,2000-04-17 03:55:27
31226,217,2000,4.0,2000-04-17 03:42:33
31227,217,2001,3.0,2000-04-17 03:04:27
31228,217,2002,2.0,2000-04-17 03:07:07
31229,217,2003,2.0,2000-04-17 04:11:53
31230,217,2005,3.0,2000-04-17 03:28:32
31231,217,2011,3.0,2000-04-17 03:59:59
31232,217,2012,2.0,2000-04-17 04:09:56
31233,217,2013,3.0,2000-04-17 03:08:14
31234,217,2014,3.0,2000-04-17 04:19:11
31235,217,2019,2.0,2000-04-20 01:38:24
31236,217,2028,4.0,2000-04-17 01:42:39
31237,217,2040,3.0,2000-04-17 04:06:40
31238,217,2046,3.0,2000-04-17 03:27:21
31239,217,2052,3.0,2000-04-17 04:16:16
31240,217,2054,3.0,2000-04-17 03:31:34
31241,217,2056,3.0,2000-04-17 03:34:09
31242,217,2058,3.0,2000-04-17 01:46:23
31243,217,2065,2.0,2000-04-17 03:54:41
31244,217,2072,4.0,2000-04-17 04:19:11
31245,217,2080,3.0,2000-04-17 03:37:26
31246,217,2082,2.0,2000-04-17 01:38:47
31247,217,2085,3.0,2000-04-17 03:36:59
31248,217,2087,4.0,2000-04-17 03:36:59
31249,217,2088,3.0,2000-04-17 03:32:31
31250,217,2094,3.0,2000-04-17 03:11:39
31251,217,2096,2.0,2000-04-17 03:36:59
31252,217,2100,2.0,2000-04-17 03:56:00
31253,217,2105,3.0,2000-04-17 03:30:21
31254,217,2108,3.0,2000-04-17 03:58:37
31255,217,2109,3.0,2000-04-17 03:59:27
31256,217,2110,2.0,2000-04-17 04:13:33
31257,217,2111,3.0,2000-04-17 04:08:51
31258,217,2115,5.0,2000-04-17 03:02:14
31259,217,2123,2.0,2000-04-17 03:39:02
31260,217,2124,3.0,2000-04-17 01:34:30
31261,217,2126,3.0,2000-04-17 03:10:56
31262,217,2136,2.0,2000-04-17 04:00:52
31263,217,2137,4.0,2000-04-17 03:36:59
31264,217,2139,3.0,2000-04-17 03:37:26
31265,217,2143,2.0,2000-04-17 03:30:52
31266,217,2150,3.0,2000-04-17 03:57:36
31267,217,2151,3.0,2000-04-17 04:14:23
31268,217,2152,2.0,2000-04-17 04:27:19
31269,217,2153,3.0,2000-04-17 03:21:06
31270,217,2161,2.0,2000-04-17 03:29:05
31271,217,2167,2.0,2000-04-17 03:05:00
31272,217,2174,4.0,2000-04-17 03:56:00
31273,217,2193,3.0,2000-04-17 03:30:21
31274,217,2194,4.0,2000-04-17 03:41:36
31275,217,2195,3.0,2000-04-17 04:21:15
31276,217,2231,4.0,2000-04-17 03:43:56
31277,217,2245,2.0,2000-04-17 04:03:46
31278,217,2252,3.0,2000-04-17 04:08:51
31279,217,2253,3.0,2000-04-17 03:18:25
31280,217,2265,3.0,2000-04-17 03:34:29
31281,217,2268,3.0,2000-04-17 03:41:36
31282,217,2273,3.0,2000-04-17 03:03:45
31283,217,2278,2.0,2000-04-17 03:43:56
31284,217,2294,2.0,2000-04-17 03:37:46
31285,217,2302,4.0,2000-04-17 03:57:36
31286,217,2306,2.0,2000-04-17 04:15:22
31287,217,2322,2.0,2000-04-17 03:18:25
31288,217,2331,2.0,2000-04-17 03:54:41
31289,217,2334,3.0,2000-04-17 03:09:28
31290,217,2335,2.0,2000-04-17 04:22:52
31291,217,2344,3.0,2000-04-20 01:43:04
31292,217,2350,3.0,2000-04-17 04:12:38
31293,217,2353,4.0,2000-04-17 01:48:19
31294,217,2354,3.0,2000-04-17 03:39:02
31295,217,2366,3.0,2000-04-17 01:44:13
31296,217,2367,3.0,2000-04-17 03:31:34
31297,217,2371,2.0,2000-04-17 03:56:00
31298,217,2373,1.0,2000-04-17 03:14:33
31299,217,2374,3.0,2000-04-17 04:15:22
31300,217,2375,3.0,2000-04-17 04:21:15
31301,217,2376,3.0,2000-04-17 03:08:14
31302,217,2378,3.0,2000-04-17 04:11:02
31303,217,2379,3.0,2000-04-17 04:23:21
31304,217,2380,3.0,2000-04-17 04:24:40
31305,217,2381,3.0,2000-04-17 04:23:21
31306,217,2382,3.0,2000-04-17 04:27:19
31307,217,2384,4.0,2000-04-17 03:53:47
31308,217,2391,4.0,2000-04-17 03:41:57
31309,217,2393,3.0,2000-04-17 03:08:47
31310,217,2396,2.0,2000-04-17 03:48:22
31311,217,2402,4.0,2000-04-17 03:19:47
31312,217,2403,3.0,2000-04-17 03:07:07
31313,217,2404,2.0,2000-04-17 03:19:47
31314,217,2405,3.0,2000-04-17 03:10:56
31315,217,2406,3.0,2000-04-17 03:25:49
31316,217,2407,4.0,2000-04-17 03:59:03
31317,217,2408,3.0,2000-04-17 04:17:48
31318,217,2410,1.0,2000-04-17 03:14:33
31319,217,2411,2.0,2000-04-17 03:17:04
31320,217,2412,1.0,2000-04-17 03:21:06
31321,217,2413,3.0,2000-04-17 04:16:47
31322,217,2414,4.0,2000-04-17 03:06:33
31323,217,2416,3.0,2000-04-17 01:38:13
31324,217,2418,2.0,2000-04-17 04:13:33
31325,217,2424,3.0,2000-04-17 04:06:41
31326,217,2427,3.0,2000-04-17 03:08:47
31327,217,2431,2.0,2000-04-17 04:17:26
31328,217,2457,3.0,2000-04-17 03:03:45
31329,217,2458,2.0,2000-04-17 03:45:53
31330,217,2463,3.0,2000-04-17 03:56:25
31331,217,2468,3.0,2000-04-17 03:16:25
31332,217,2470,3.0,2000-04-17 03:29:05
31333,217,2471,3.0,2000-04-17 03:32:31
31334,217,2473,2.0,2000-04-17 04:20:39
31335,217,2474,2.0,2000-04-17 01:34:30
31336,217,2475,2.0,2000-04-17 03:18:25
31337,217,2476,3.0,2000-04-20 01:45:25
31338,217,2477,3.0,2000-04-17 03:30:21
31339,217,2478,2.0,2000-04-17 04:19:11
31340,217,2496,2.0,2000-04-17 04:12:15
31341,217,2518,3.0,2000-04-17 04:07:29
31342,217,2524,4.0,2000-04-17 03:14:33
31343,217,2525,3.0,2000-04-20 01:50:31
31344,217,2527,3.0,2000-04-17 03:04:27
31345,217,2528,3.0,2000-04-17 03:06:33
31346,217,2529,2.0,2000-04-17 01:45:39
31347,217,2530,1.0,2000-04-17 03:12:37
31348,217,2532,2.0,2000-04-17 03:09:29
31349,217,2533,2.0,2000-04-17 03:10:56
31350,217,2535,3.0,2000-04-17 03:13:21
31351,217,2537,2.0,2000-04-17 03:33:41
31352,217,2539,2.0,2000-04-17 04:04:44
31353,217,2561,3.0,2000-04-17 03:45:25
31354,217,2567,2.0,2000-04-17 04:06:41
31355,217,2571,3.0,2000-04-17 01:45:05
31356,217,2598,4.0,2000-04-17 04:14:55
31357,217,2605,2.0,2000-04-17 01:38:13
31358,217,2613,2.0,2000-04-17 03:05:41
31359,217,2616,4.0,2000-04-17 03:13:53
31360,217,2617,3.0,2000-04-17 03:13:53
31361,217,2622,3.0,2000-04-17 04:05:08
31362,217,2628,4.0,2000-04-17 03:02:14
31363,217,2640,4.0,2000-04-17 01:47:30
31364,217,2641,4.0,2000-04-17 03:05:41
31365,217,2642,3.0,2000-04-17 03:33:13
31366,217,2643,3.0,2000-04-17 03:21:43
31367,217,2662,2.0,2000-04-17 03:02:14
31368,217,2699,5.0,2000-04-17 03:12:37
31369,217,2716,4.0,2000-04-17 03:51:41
31370,217,2717,3.0,2000-04-17 04:16:47
31371,217,2722,3.0,2000-04-17 03:09:29
31372,217,2723,1.0,2000-04-17 01:36:11
31373,217,2733,2.0,2000-04-17 03:34:29
31374,217,2735,4.0,2000-04-17 03:15:08
31375,217,2741,2.0,2000-04-20 01:49:29
31376,217,2746,3.0,2000-04-17 04:00:52
31377,217,2748,2.0,2000-04-17 03:20:23
31378,217,2752,3.0,2000-04-17 01:38:13
31379,217,2762,4.0,2000-04-17 01:31:53
31380,217,2763,3.0,2000-04-20 01:42:19
31381,217,2779,3.0,2000-04-17 04:02:44
31382,217,2786,2.0,2000-04-17 04:24:12
31383,217,2796,2.0,2000-04-17 04:14:23
31384,217,2798,1.0,2000-04-17 04:26:32
31385,217,2802,2.0,2000-04-17 03:11:39
31386,217,2804,3.0,2000-04-17 03:48:05
31387,217,2808,3.0,2000-04-17 03:16:25
31388,217,2815,3.0,2000-04-17 03:20:23
31389,217,2816,3.0,2000-04-17 03:21:43
31390,217,2818,1.0,2000-04-17 03:22:58
31391,217,2822,2.0,2000-04-17 03:29:05
31392,217,2851,3.0,2000-04-17 03:33:13
31393,217,2860,2.0,2000-04-17 01:40:15
31394,217,2863,2.0,2000-04-17 03:49:05
31395,217,2870,4.0,2000-04-17 04:02:18
31396,217,2871,3.0,2000-04-17 03:28:33
31397,217,2874,3.0,2000-04-17 03:58:37
31398,217,2899,3.0,2000-04-17 03:37:26
31399,217,2916,3.0,2000-04-17 01:46:59
31400,217,2917,3.0,2000-04-17 03:41:10
31401,217,2918,3.0,2000-04-17 03:50:00
31402,217,2926,2.0,2000-04-17 03:59:59
31403,217,2944,4.0,2000-04-17 01:43:26
31404,217,2947,3.0,2000-04-17 01:44:13
31405,217,2948,3.0,2000-04-17 01:44:13
31406,217,2949,3.0,2000-04-17 01:44:13
31407,217,2950,2.0,2000-04-17 03:33:41
31408,217,2951,2.0,2000-04-20 01:39:50
31409,217,2956,3.0,2000-04-17 03:02:14
31410,217,2985,4.0,2000-04-17 03:04:27
31411,217,2986,3.0,2000-04-17 03:20:23
31412,217,2987,3.0,2000-04-17 03:27:21
31413,217,2989,3.0,2000-04-20 01:43:04
31414,217,2990,3.0,2000-04-17 01:48:19
31415,217,2991,3.0,2000-04-20 01:40:46
31416,217,2993,3.0,2000-04-17 01:48:19
31417,217,3005,3.0,2000-04-17 01:38:47
31418,217,3014,2.0,2000-04-17 04:12:15
31419,217,3020,2.0,2000-04-17 03:11:39
31420,217,3029,3.0,2000-04-20 01:44:03
31421,217,3033,2.0,2000-04-17 04:09:56
31422,217,3039,4.0,2000-04-17 03:53:47
31423,217,3061,2.0,2000-04-17 03:52:19
31424,217,3070,3.0,2000-04-17 03:27:21
31425,217,3082,3.0,2000-04-17 01:46:23
31426,217,3087,2.0,2000-04-17 04:04:10
31427,217,3101,1.0,2000-04-17 01:29:48
31428,217,3104,3.0,2000-04-17 03:26:30
31429,217,3107,4.0,2000-04-17 01:47:30
31430,217,3108,2.0,2000-04-17 04:04:10
31431,217,3114,5.0,2000-04-17 03:36:08
31432,217,3120,3.0,2000-04-17 04:06:59
31433,217,3132,2.0,2000-04-17 03:50:00
31434,217,3165,2.0,2000-04-17 03:17:04
31435,217,3168,3.0,2000-04-17 03:27:56
31436,217,3175,4.0,2000-04-17 03:27:56
31437,217,3197,3.0,2000-04-20 01:47:37
31438,217,3200,5.0,2000-04-17 04:04:10
31439,217,3243,1.0,2000-04-17 01:40:15
31440,217,3247,3.0,2000-04-17 04:13:33
31441,217,3248,3.0,2000-04-17 01:40:34
31442,217,3255,3.0,2000-04-17 03:57:05
31443,217,3256,4.0,2000-04-17 01:48:19
31444,217,3257,3.0,2000-04-17 03:15:08
31445,217,3258,3.0,2000-04-17 04:16:16
31446,217,3263,2.0,2000-04-17 04:07:51
31447,217,3268,1.0,2000-04-17 03:22:16
31448,217,3269,2.0,2000-04-17 03:31:34
31449,217,3274,3.0,2000-04-20 01:45:25
31450,217,3296,3.0,2000-04-17 01:32:54
31451,217,3300,3.0,2000-04-17 03:07:39
31452,217,3307,2.0,2000-04-17 03:47:39
31453,217,3341,4.0,2000-04-17 03:57:36
31454,217,3347,4.0,2000-04-17 01:33:40
31455,217,3361,2.0,2000-04-17 03:49:05
31456,217,3362,4.0,2000-04-17 03:40:37
31457,217,3363,3.0,2000-04-17 03:56:00
31458,217,3385,3.0,2000-04-17 01:40:15
31459,217,3387,2.0,2000-04-17 01:39:33
31460,217,3388,2.0,2000-04-17 04:14:23
31461,217,3389,2.0,2000-04-17 03:23:12
31462,217,3392,3.0,2000-04-17 04:21:15
31463,217,3396,3.0,2000-04-17 03:51:09
31464,217,3401,2.0,2000-04-17 03:33:41
31465,217,3404,5.0,2000-04-17 03:05:00
31466,217,3406,2.0,2000-04-20 01:38:24
31467,217,3417,3.0,2000-04-17 03:24:35
31468,217,3418,2.0,2000-04-20 01:39:07
31469,217,3421,2.0,2000-04-17 03:49:05
31470,217,3422,2.0,2000-04-17 04:03:30
31471,217,3430,2.0,2000-04-17 03:12:37
31472,217,3431,2.0,2000-04-17 03:21:43
31473,217,3432,1.0,2000-04-17 03:22:16
31474,217,3433,1.0,2000-04-17 03:22:58
31475,217,3434,1.0,2000-04-17 03:22:58
31476,217,3441,2.0,2000-04-17 03:05:41
31477,217,3448,3.0,2000-04-17 03:56:25
31478,217,3450,1.0,2000-04-17 04:04:44
31479,217,3461,2.0,2000-04-17 03:25:25
31480,217,3462,3.0,2000-04-17 03:48:05
31481,217,3466,3.0,2000-04-17 03:52:03
31482,217,3479,2.0,2000-04-17 03:27:21
31483,217,3489,2.0,2000-04-17 01:39:33
31484,217,3494,3.0,2000-04-17 01:34:30
31485,217,3497,2.0,2000-04-17 04:09:28
31486,217,3506,4.0,2000-04-17 04:05:48
31487,217,3516,3.0,2000-04-17 01:33:13
31488,217,3519,3.0,2000-04-17 03:13:21
31489,217,3524,3.0,2000-04-17 04:06:41
31490,217,3527,3.0,2000-04-17 01:46:23
31491,217,3529,3.0,2000-04-17 03:44:35
31492,217,3543,3.0,2000-04-17 01:32:20
31493,217,3548,4.0,2000-04-17 04:01:35
31494,217,3549,3.0,2000-04-17 01:35:13
31495,217,3552,2.0,2000-04-17 01:35:13
31496,217,3557,4.0,2000-04-17 01:40:15
31497,217,5060,3.0,2000-04-17 03:53:12
31498,217,6425,2.0,2000-04-17 04:09:28
31499,218,172,2.0,2005-03-24 00:40:26
31500,218,345,4.0,2005-03-24 00:41:36
31501,218,471,4.0,2005-03-24 00:41:14
31502,218,750,5.0,2005-03-24 00:45:11
31503,218,903,4.0,2005-03-24 00:41:58
31504,218,1090,3.0,2005-03-24 00:40:37
31505,218,1198,4.0,2005-03-24 00:45:01
31506,218,1250,4.0,2005-03-24 00:41:44
31507,218,1252,4.5,2005-03-24 00:40:12
31508,218,1307,4.0,2005-03-24 00:45:06
31509,218,1372,2.0,2005-03-24 00:41:54
31510,218,1380,3.0,2005-03-24 00:40:23
31511,218,1517,4.0,2005-03-24 00:44:49
31512,218,1625,2.0,2005-03-24 00:41:48
31513,218,1673,5.0,2005-03-24 00:41:41
31514,218,2302,2.5,2005-03-24 00:41:04
31515,218,2502,3.0,2005-03-24 00:41:20
31516,218,2657,3.5,2005-03-24 00:41:23
31517,218,2692,4.0,2005-03-24 00:41:27
31518,218,2699,4.0,2005-03-24 00:40:51
31519,218,3608,1.0,2005-03-24 00:44:10
31520,218,5349,3.0,2005-03-24 00:45:21
31521,218,5952,4.0,2005-03-24 00:44:59
31522,218,6934,2.0,2005-03-24 00:44:55
31523,218,8368,2.0,2005-03-24 00:44:47
31524,218,8636,4.0,2005-03-24 00:45:18
31525,219,1,3.5,2007-11-10 07:51:24
31526,219,2,2.5,2007-11-11 00:16:25
31527,219,6,3.5,2007-12-27 19:19:04
31528,219,10,4.5,2007-11-13 05:36:02
31529,219,19,2.5,2007-11-13 05:37:15
31530,219,21,3.5,2008-01-06 01:04:28
31531,219,32,3.5,2007-11-10 09:16:17
31532,219,44,1.5,2007-11-18 01:27:32
31533,219,47,3.5,2007-11-10 09:13:37
31534,219,50,5.0,2007-11-10 09:11:22
31535,219,65,1.0,2007-12-27 19:10:11
31536,219,95,1.5,2007-12-27 19:04:37
31537,219,104,3.5,2008-01-22 04:59:07
31538,219,112,3.5,2007-11-18 01:23:53
31539,219,150,4.0,2007-11-13 05:33:27
31540,219,153,2.5,2007-11-13 05:30:38
31541,219,165,4.5,2007-11-12 00:23:29
31542,219,172,2.5,2007-11-18 01:23:07
31543,219,173,2.5,2007-11-11 00:16:08
31544,219,180,3.0,2007-11-22 03:05:41
31545,219,185,2.0,2009-03-16 21:28:12
31546,219,208,2.0,2007-11-11 00:14:52
31547,219,223,4.0,2007-11-10 09:25:30
31548,219,231,1.5,2007-11-11 00:22:25
31549,219,250,1.5,2007-12-27 19:18:48
31550,219,253,3.0,2007-11-10 07:51:02
31551,219,260,5.0,2007-11-10 09:12:27
31552,219,288,2.0,2007-11-13 05:34:22
31553,219,292,3.0,2007-11-13 05:32:07
31554,219,293,4.0,2007-11-10 09:12:59
31555,219,296,4.0,2007-12-24 18:55:53
31556,219,303,3.5,2007-11-10 07:45:33
31557,219,316,2.5,2008-01-22 04:57:38
31558,219,317,3.0,2007-11-11 00:26:42
31559,219,318,5.0,2007-11-10 09:11:17
31560,219,344,4.0,2007-11-13 05:37:12
31561,219,355,1.0,2007-11-22 02:40:06
31562,219,364,5.0,2007-11-13 05:31:07
31563,219,367,3.0,2007-11-10 07:50:57
31564,219,370,3.5,2007-11-17 00:26:54
31565,219,377,3.5,2007-11-12 00:24:21
31566,219,380,3.0,2007-11-11 00:14:57
31567,219,413,3.5,2007-11-24 22:53:25
31568,219,434,3.0,2007-11-13 05:31:50
31569,219,441,2.0,2007-11-10 09:21:06
31570,219,442,3.5,2007-11-13 05:38:59
31571,219,455,2.5,2007-11-11 00:26:28
31572,219,457,4.5,2009-03-16 21:33:51
31573,219,480,4.0,2007-11-13 05:37:04
31574,219,494,2.5,2007-11-17 00:26:59
31575,219,500,2.0,2007-11-12 00:24:16
31576,219,514,4.0,2008-01-17 06:47:35
31577,219,520,4.0,2007-11-11 00:16:03
31578,219,541,3.5,2007-11-10 09:43:21
31579,219,546,0.5,2007-11-24 22:56:31
31580,219,586,3.0,2007-11-11 00:14:47
31581,219,588,4.5,2007-11-10 07:51:09
31582,219,589,4.5,2007-11-10 09:18:29
31583,219,592,3.5,2008-01-06 01:05:14
31584,219,593,4.5,2007-11-10 09:13:59
31585,219,595,2.5,2008-08-08 15:44:09
31586,219,608,3.0,2008-01-22 04:58:01
31587,219,616,3.0,2007-11-10 07:55:57
31588,219,648,4.5,2007-11-10 07:50:52
31589,219,673,3.5,2007-11-22 02:39:16
31590,219,733,3.5,2007-11-10 07:51:14
31591,219,736,3.0,2007-11-12 00:24:11
31592,219,741,4.0,2007-11-10 09:18:07
31593,219,778,4.0,2007-11-11 00:15:46
31594,219,780,4.0,2007-12-27 19:04:29
31595,219,786,3.0,2007-11-13 05:37:08
31596,219,788,1.0,2008-01-22 05:00:49
31597,219,832,2.0,2008-01-22 05:00:47
31598,219,858,4.5,2007-11-10 09:26:30
31599,219,903,3.5,2007-11-17 00:27:32
31600,219,904,5.0,2007-11-10 09:27:31
31601,219,908,4.0,2007-11-10 09:47:40
31602,219,913,4.5,2007-12-27 19:05:36
31603,219,928,3.0,2007-11-10 09:24:50
31604,219,930,4.0,2007-11-24 22:53:55
31605,219,933,3.0,2007-12-28 04:04:06
31606,219,965,4.5,2007-11-10 07:47:59
31607,219,1005,1.5,2007-12-27 19:13:21
31608,219,1020,3.0,2007-11-11 00:18:23
31609,219,1036,5.0,2007-11-10 09:14:42
31610,219,1073,2.5,2007-11-10 07:50:47
31611,219,1079,2.5,2008-01-17 06:47:24
31612,219,1089,4.0,2007-11-10 09:13:09
31613,219,1097,2.5,2008-08-08 15:44:25
31614,219,1136,3.5,2007-11-10 09:14:09
31615,219,1196,4.5,2007-11-10 09:12:12
31616,219,1197,3.5,2008-07-30 16:45:02
31617,219,1198,4.5,2007-11-10 09:11:32
31618,219,1210,4.0,2007-11-10 09:15:38
31619,219,1213,2.5,2007-11-10 09:12:54
31620,219,1219,3.5,2007-11-10 09:24:08
31621,219,1220,4.5,2007-11-13 05:38:54
31622,219,1221,4.0,2008-06-21 10:14:51
31623,219,1240,4.0,2007-11-10 09:19:06
31624,219,1246,3.5,2007-11-13 05:38:26
31625,219,1250,4.5,2008-06-21 10:19:47
31626,219,1262,3.5,2007-11-10 09:11:42
31627,219,1265,3.5,2007-11-10 09:18:12
31628,219,1270,3.5,2007-11-12 00:23:34
31629,219,1274,2.5,2007-11-10 09:19:11
31630,219,1288,3.5,2007-11-13 05:38:37
31631,219,1291,4.5,2007-11-10 07:50:42
31632,219,1307,2.5,2007-12-29 04:36:53
31633,219,1356,2.5,2008-01-22 04:58:40
31634,219,1370,2.5,2007-11-17 00:27:29
31635,219,1377,3.5,2007-11-17 21:30:36
31636,219,1391,2.5,2007-11-13 05:40:58
31637,219,1393,3.0,2007-11-13 05:31:03
31638,219,1405,2.0,2007-12-28 04:01:47
31639,219,1429,3.0,2007-12-27 19:08:53
31640,219,1438,3.0,2007-11-22 03:01:24
31641,219,1485,1.5,2007-11-10 07:55:35
31642,219,1500,2.5,2008-01-22 04:58:54
31643,219,1517,4.0,2007-11-13 05:32:01
31644,219,1527,5.0,2007-11-13 05:35:29
31645,219,1544,3.0,2007-11-13 05:38:39
31646,219,1552,3.0,2007-12-29 04:37:19
31647,219,1556,1.0,2007-11-24 18:06:25
31648,219,1562,2.5,2007-12-29 04:37:16
31649,219,1566,2.5,2007-11-24 22:49:16
31650,219,1573,3.0,2007-11-13 05:34:03
31651,219,1580,3.0,2007-11-11 00:21:58
31652,219,1608,3.5,2007-11-10 07:52:25
31653,219,1617,4.5,2007-11-10 09:13:22
31654,219,1625,3.5,2007-11-10 09:25:58
31655,219,1639,3.0,2007-11-13 05:36:47
31656,219,1645,3.5,2008-01-22 05:00:42
31657,219,1653,3.0,2007-11-10 09:26:09
31658,219,1676,3.0,2007-11-13 05:36:24
31659,219,1682,3.5,2007-11-10 09:20:33
31660,219,1702,1.5,2007-11-11 00:18:06
31661,219,1704,4.0,2007-11-10 09:15:24
31662,219,1721,0.5,2008-06-21 10:15:46
31663,219,1722,3.5,2007-11-17 00:27:25
31664,219,1747,3.5,2007-12-27 19:17:30
31665,219,1748,3.5,2009-03-16 21:29:27
31666,219,1752,3.0,2007-12-27 19:13:05
31667,219,1762,2.0,2007-11-11 00:21:49
31668,219,1769,2.0,2007-11-10 07:48:21
31669,219,1792,3.0,2007-11-11 00:18:01
31670,219,1805,4.0,2007-11-22 02:37:19
31671,219,1831,0.5,2007-11-18 01:29:07
31672,219,1876,2.0,2007-11-10 07:52:19
31673,219,1882,2.0,2007-11-18 01:29:25
31674,219,1917,3.0,2007-11-13 05:30:11
31675,219,1918,3.0,2007-11-10 07:45:10
31676,219,1920,2.0,2007-11-11 00:17:56
31677,219,1921,3.0,2007-11-10 07:52:32
31678,219,1923,2.5,2007-11-10 07:51:42
31679,219,1953,3.5,2007-11-10 07:45:05
31680,219,1954,4.5,2007-11-13 05:39:13
31681,219,1968,3.0,2007-11-13 05:31:39
31682,219,2028,4.5,2007-11-10 09:16:04
31683,219,2054,3.0,2007-11-13 05:33:16
31684,219,2058,3.5,2007-12-27 19:05:04
31685,219,2064,2.5,2007-12-27 19:05:00
31686,219,2078,3.5,2007-12-27 19:17:20
31687,219,2081,3.0,2007-11-13 05:36:14
31688,219,2082,4.0,2007-11-10 07:47:15
31689,219,2085,4.0,2007-12-28 04:03:47
31690,219,2105,2.5,2007-12-27 19:04:57
31691,219,2115,3.0,2007-11-13 05:34:27
31692,219,2167,2.5,2008-06-21 10:19:15
31693,219,2176,3.5,2007-12-24 18:56:36
31694,219,2186,4.5,2007-11-10 07:58:30
31695,219,2194,2.0,2007-11-10 09:25:07
31696,219,2231,4.0,2007-11-10 09:25:52
31697,219,2232,4.0,2007-11-10 07:58:25
31698,219,2268,4.0,2007-11-10 07:52:09
31699,219,2273,3.5,2007-11-10 07:52:04
31700,219,2278,3.5,2007-11-12 00:24:56
31701,219,2296,1.0,2007-11-11 00:21:21
31702,219,2301,4.5,2007-11-24 22:50:18
31703,219,2302,3.0,2007-11-10 07:52:14
31704,219,2321,4.5,2007-11-13 05:35:57
31705,219,2329,3.5,2007-11-10 09:11:52
31706,219,2353,3.0,2007-11-10 07:51:57
31707,219,2355,3.5,2008-07-30 16:45:16
31708,219,2395,2.5,2007-11-10 09:44:26
31709,219,2403,3.0,2007-12-27 19:08:26
31710,219,2413,4.0,2007-11-11 00:17:41
31711,219,2428,1.0,2007-11-10 07:46:33
31712,219,2490,2.5,2007-12-27 19:17:12
31713,219,2502,4.0,2007-11-10 09:14:14
31714,219,2542,4.0,2007-11-10 07:51:52
31715,219,2567,2.0,2007-11-10 07:58:09
31716,219,2571,5.0,2007-11-10 09:14:04
31717,219,2572,2.0,2007-11-12 00:24:49
31718,219,2580,4.5,2007-12-24 18:57:04
31719,219,2605,2.0,2007-11-10 07:52:37
31720,219,2617,3.0,2007-11-10 07:51:47
31721,219,2628,1.0,2008-06-21 10:18:39
31722,219,2683,4.0,2007-11-13 05:31:29
31723,219,2700,5.0,2007-11-13 05:32:57
31724,219,2701,2.0,2007-11-10 07:44:35
31725,219,2706,2.0,2007-11-13 05:32:40
31726,219,2716,4.0,2007-11-10 09:19:35
31727,219,2717,4.0,2007-11-18 01:26:59
31728,219,2722,2.5,2007-11-10 07:45:48
31729,219,2723,4.0,2007-11-18 01:26:12
31730,219,2762,2.0,2007-11-10 09:25:02
31731,219,2763,3.5,2007-11-17 21:30:12
31732,219,2791,4.5,2007-11-13 05:32:52
31733,219,2808,1.0,2007-11-24 22:52:13
31734,219,2858,5.0,2007-11-10 09:13:47
31735,219,2881,2.5,2007-11-11 00:15:15
31736,219,2890,3.0,2007-11-10 09:46:31
31737,219,2905,4.5,2007-12-27 19:17:01
31738,219,2916,3.5,2008-06-21 10:14:53
31739,219,2918,3.0,2007-11-10 09:15:14
31740,219,2924,4.0,2007-11-10 09:20:06
31741,219,2947,3.5,2007-11-10 07:44:24
31742,219,2949,3.0,2007-11-18 01:29:42
31743,219,2959,4.5,2007-11-10 07:50:32
31744,219,2987,5.0,2007-11-13 05:31:58
31745,219,2993,2.5,2007-11-10 07:47:33
31746,219,2997,4.0,2007-11-10 09:43:59
31747,219,3000,5.0,2007-11-10 09:13:32
31748,219,3006,3.5,2007-11-10 07:45:15
31749,219,3030,5.0,2007-11-10 09:26:52
31750,219,3033,4.5,2007-11-13 05:41:11
31751,219,3039,3.0,2007-12-27 19:04:54
31752,219,3052,5.0,2007-11-13 05:33:05
31753,219,3054,0.5,2007-11-11 00:21:01
31754,219,3082,3.5,2007-11-18 01:24:19
31755,219,3114,2.5,2007-11-10 09:17:02
31756,219,3175,2.0,2007-11-13 05:37:58
31757,219,3210,3.5,2007-11-18 01:24:34
31758,219,3248,2.0,2007-12-27 19:12:05
31759,219,3253,4.0,2008-01-22 04:58:34
31760,219,3256,3.0,2007-12-27 19:04:46
31761,219,3275,4.5,2007-11-22 03:01:37
31762,219,3300,4.0,2007-11-18 01:28:36
31763,219,3328,3.5,2007-11-24 22:50:42
31764,219,3421,2.5,2007-11-10 09:17:09
31765,219,3438,4.5,2007-11-22 02:53:15
31766,219,3440,2.5,2007-11-11 00:20:48
31767,219,3452,2.0,2007-11-24 22:47:14
31768,219,3481,3.0,2007-11-10 09:16:47
31769,219,3510,1.0,2007-11-10 07:45:38
31770,219,3535,4.5,2007-11-18 01:23:42
31771,219,3552,3.5,2007-11-12 00:24:44
31772,219,3578,4.5,2007-11-13 05:34:19
31773,219,3593,0.5,2007-11-24 22:49:26
31774,219,3617,2.5,2007-11-18 01:25:55
31775,219,3623,1.0,2007-11-10 07:51:37
31776,219,3671,3.5,2007-11-10 09:17:14
31777,219,3717,2.5,2007-11-11 00:24:33
31778,219,3745,3.0,2007-11-11 00:17:15
31779,219,3752,2.5,2007-11-18 01:23:03
31780,219,3755,2.5,2007-11-10 07:44:52
31781,219,3785,2.0,2007-11-17 21:29:59
